Accident_ID,Date,Location,Severity,Weather,Road_Condition,Vehicle_Count,Casualties
4045,2022-09-26,Ashleyborough,Fatal,Snowy,Icy,2,5
4046,2024-12-21,Michaelbury,Major,Snowy,Wet,4,3
4047,2022-11-15,Michaelberg,Major,Stormy,Oil Spill,3,3
4048,2024-08-14,Lake Kathleen,Major,Rainy,Icy,4,3
4049,2024-09-02,South Natasha,Fatal,Clear,Dry,2,6
4050,2023-09-05,Andradefurt,Major,Clear,Oil Spill,4,7
4051,2023-02-09,Thomasside,Minor,Clear,Icy,2,0
4052,2022-11-10,Hollymouth,Severe,Clear,Dry,5,3
4053,2023-03-21,Lake Rebeccaton,Minor,Rainy,Dry,1,7
4054,2024-03-15,Josemouth,Fatal,Rainy,Snowy,1,9
4055,2022-10-10,Johnsonfurt,Severe,Foggy,Snowy,3,6
4056,2024-09-03,Emilyborough,Severe,Foggy,Wet,4,5
4057,2023-02-12,East Melissaborough,Minor,Foggy,Snowy,4,8
4058,2024-02-15,Barberland,Major,Snowy,Snowy,5,5
4059,2025-03-01,Lake Thomasmouth,Severe,Clear,Dry,2,6
4060,2023-07-01,East Sean,Major,Foggy,Icy,1,10
4061,2022-07-31,Aguirremouth,Severe,Stormy,Wet,4,10
4062,2023-11-24,Jonathonview,Fatal,Snowy,Oil Spill,2,1
4063,2022-09-01,South Francisstad,Fatal,Snowy,Icy,2,10
4064,2022-10-28,Bakerberg,Minor,Snowy,Icy,1,10
4065,2024-11-05,New Michellechester,Severe,Clear,Wet,3,5
4066,2024-10-21,North Randy,Fatal,Snowy,Icy,3,10
4067,2022-06-27,Matthewtown,Minor,Stormy,Wet,5,1
4068,2023-03-02,Lake Robert,Severe,Foggy,Oil Spill,5,6
4069,2022-12-11,Carolineview,Severe,Stormy,Dry,5,1
4070,2024-06-16,North Candacefurt,Minor,Rainy,Oil Spill,3,4
4071,2025-03-21,East Michael,Severe,Clear,Icy,3,7
4072,2023-09-17,Port Christopherchester,Severe,Foggy,Dry,2,0
4073,2025-01-24,Jenniferbury,Minor,Foggy,Icy,1,8
4074,2022-09-28,Estradaport,Major,Rainy,Dry,3,1
4075,2023-02-25,Christinatown,Fatal,Snowy,Snowy,5,4
4076,2024-03-03,Port Scott,Severe,Stormy,Dry,1,9
4077,2024-08-12,Wigginsbury,Minor,Clear,Icy,1,1
4078,2023-11-21,Port Tammy,Severe,Clear,Oil Spill,5,1
4079,2022-10-04,Lake Christopherland,Minor,Stormy,Wet,4,0
4080,2025-03-26,Danielfort,Severe,Clear,Dry,4,6
4081,2023-06-02,Maryview,Major,Snowy,Wet,1,9
4082,2025-02-22,West April,Major,Stormy,Snowy,5,2
4083,2022-07-19,Mooreton,Fatal,Clear,Snowy,1,6
4084,2023-03-08,Johnmouth,Severe,Stormy,Icy,3,0
4085,2023-01-10,South Carolside,Minor,Stormy,Oil Spill,2,8
4086,2024-07-16,Mccartychester,Severe,Stormy,Wet,4,2
4087,2023-12-24,South Jordantown,Severe,Clear,Oil Spill,2,8
4088,2023-09-03,New Elizabeth,Fatal,Snowy,Wet,1,9
4089,2024-06-22,Ronaldfurt,Fatal,Rainy,Dry,2,10
4090,2022-08-09,South Robert,Fatal,Stormy,Oil Spill,3,0
4091,2022-11-09,Rothberg,Fatal,Snowy,Wet,1,5
4092,2022-09-25,New Ruthchester,Minor,Foggy,Oil Spill,5,7
4093,2022-09-25,Griffinmouth,Fatal,Foggy,Oil Spill,4,5
4094,2023-06-29,North Vincent,Major,Snowy,Icy,3,2
4095,2025-03-18,Rogerborough,Major,Clear,Dry,1,4
4096,2025-06-04,Shortton,Minor,Clear,Wet,1,2
4097,2025-03-03,Port Tammystad,Major,Clear,Snowy,1,3
4098,2022-10-26,West David,Fatal,Snowy,Icy,4,10
4099,2025-03-16,Lake Jose,Fatal,Stormy,Snowy,2,7
4100,2024-12-08,Lake Brittanyton,Fatal,Stormy,Oil Spill,2,8
4101,2024-05-26,Savagemouth,Minor,Rainy,Wet,4,10
4102,2023-07-29,Coxton,Fatal,Clear,Wet,5,10
4103,2022-09-26,South Karlburgh,Fatal,Snowy,Wet,4,0
4104,2024-05-22,Robinsonberg,Severe,Rainy,Wet,5,2
4105,2024-08-02,Elizabethfort,Major,Snowy,Wet,4,9
4106,2023-07-05,Mooreland,Severe,Stormy,Oil Spill,2,8
4107,2025-02-15,South Matthewmouth,Severe,Stormy,Wet,3,2
4108,2025-04-13,South Ashleyfurt,Severe,Clear,Snowy,5,6
4109,2025-02-01,Matthewton,Severe,Rainy,Wet,2,8
4110,2022-09-03,Franklinshire,Major,Stormy,Snowy,1,2
4111,2022-10-06,Crawfordbury,Minor,Stormy,Icy,3,0
4112,2022-07-25,North Danieltown,Severe,Stormy,Snowy,1,3
4113,2023-02-23,Gayside,Major,Snowy,Snowy,4,5
4114,2023-12-07,Bakerview,Major,Stormy,Wet,4,6
4115,2023-05-20,Aprilshire,Severe,Rainy,Dry,4,10
4116,2024-04-03,Huberville,Fatal,Stormy,Dry,1,10
4117,2023-06-23,Odomton,Severe,Stormy,Snowy,1,2
4118,2023-03-10,Barkermouth,Fatal,Clear,Dry,3,9
4119,2023-07-19,New Danielle,Major,Clear,Snowy,5,1
4120,2023-02-03,Scottshire,Severe,Rainy,Icy,2,9
4121,2022-12-01,North Katelynshire,Major,Stormy,Dry,2,1
4122,2024-11-19,Cunninghamburgh,Major,Rainy,Wet,1,3
4123,2022-11-28,New Jennifer,Major,Rainy,Dry,5,0
4124,2024-03-17,Lake Rachaelchester,Fatal,Foggy,Icy,4,6
4125,2022-11-17,Torresburgh,Severe,Stormy,Oil Spill,5,3
4126,2024-08-25,North Benjaminport,Major,Stormy,Wet,2,1
4127,2023-02-09,Nathanshire,Fatal,Rainy,Snowy,3,8
4128,2022-08-04,East Johnchester,Major,Foggy,Wet,2,3
4129,2023-02-04,Lisafurt,Severe,Stormy,Oil Spill,4,2
4130,2025-04-28,West Kimberlyside,Major,Foggy,Dry,1,4
4131,2025-05-01,West Meghanhaven,Major,Rainy,Dry,5,10
4132,2024-06-27,West Alexis,Minor,Clear,Oil Spill,2,5
4133,2024-06-13,North Williamland,Severe,Clear,Oil Spill,1,10
4134,2023-03-30,Johnnymouth,Major,Foggy,Snowy,5,9
4135,2025-06-16,South Danielle,Major,Stormy,Oil Spill,4,7
4136,2024-10-24,Williamshire,Major,Snowy,Oil Spill,3,2
4137,2025-01-21,Josephview,Major,Rainy,Icy,4,8
4138,2024-06-05,Jessicaside,Severe,Rainy,Icy,2,9
4139,2022-11-02,North Garyport,Fatal,Stormy,Oil Spill,4,0
4140,2023-10-26,Judytown,Minor,Foggy,Snowy,3,8
4141,2022-07-24,Lake Nicole,Severe,Stormy,Wet,1,0
4142,2022-07-26,Williamstad,Fatal,Snowy,Wet,1,8
4143,2023-10-18,Frazierborough,Major,Rainy,Oil Spill,4,8
4144,2024-11-30,North Brandonfort,Fatal,Rainy,Icy,4,1
4145,2024-03-25,Lake Phillipmouth,Fatal,Foggy,Oil Spill,1,10
4146,2024-03-07,Campbellview,Major,Clear,Oil Spill,3,2
4147,2022-10-31,West Kevin,Fatal,Rainy,Icy,1,8
4148,2023-04-25,Tammyport,Major,Clear,Snowy,3,2
4149,2024-01-04,Fishertown,Fatal,Clear,Snowy,2,7
4150,2024-12-08,South Reginald,Fatal,Foggy,Dry,4,2
4151,2023-07-28,East Drewview,Major,Snowy,Dry,2,5
4152,2024-12-29,West Eric,Fatal,Foggy,Icy,1,5
4153,2022-07-10,North Elizabeth,Severe,Rainy,Oil Spill,5,1
4154,2024-06-24,New Robertborough,Major,Rainy,Dry,2,10
4155,2023-02-22,East James,Fatal,Clear,Wet,2,9
4156,2024-04-23,Jacobfurt,Fatal,Rainy,Dry,2,2
4157,2023-08-26,Johnstad,Severe,Snowy,Dry,1,4
4158,2022-11-28,North Rebeccashire,Major,Clear,Wet,5,5
4159,2022-07-25,Roseland,Fatal,Stormy,Dry,1,6
4160,2023-08-05,West Jessica,Fatal,Rainy,Wet,3,2
4161,2023-02-03,Lake Nicholas,Severe,Clear,Dry,1,1
4162,2023-02-04,Carsonport,Fatal,Stormy,Icy,1,8
4163,2024-11-10,West Danielchester,Major,Snowy,Snowy,1,10
4164,2022-07-20,North Suzanne,Fatal,Snowy,Oil Spill,1,2
4165,2022-10-11,Craigfurt,Fatal,Rainy,Dry,2,1
4166,2022-08-06,Berrybury,Severe,Clear,Oil Spill,5,10
4167,2023-11-17,Brianmouth,Fatal,Clear,Snowy,3,1
4168,2023-06-13,Lake Arthurview,Minor,Stormy,Snowy,5,10
4169,2022-11-03,Huntfurt,Minor,Snowy,Wet,3,1
4170,2023-10-02,Burnstown,Minor,Stormy,Snowy,4,2
4171,2022-11-12,Port Josephmouth,Fatal,Stormy,Oil Spill,3,8
4172,2023-11-14,Timothymouth,Fatal,Stormy,Dry,4,4
4173,2023-12-21,Whitemouth,Major,Stormy,Wet,1,6
4174,2024-10-26,New Suzanne,Major,Clear,Snowy,3,10
4175,2023-06-13,Liport,Major,Snowy,Dry,2,9
4176,2024-09-19,Reyesstad,Major,Stormy,Oil Spill,3,4
4177,2024-08-12,Cherylside,Severe,Stormy,Wet,5,0
4178,2022-06-23,Lake Ericfort,Fatal,Clear,Icy,3,7
4179,2022-12-11,Mortonside,Severe,Snowy,Wet,2,9
4180,2022-08-18,East Ronald,Fatal,Snowy,Wet,3,5
4181,2023-03-20,North Jaredfurt,Major,Clear,Snowy,2,7
4182,2023-08-04,Quinnshire,Major,Foggy,Snowy,5,1
4183,2022-12-18,New Laura,Minor,Foggy,Dry,3,6
4184,2024-07-08,Moodyview,Major,Clear,Icy,1,7
4185,2024-09-29,Shawchester,Fatal,Clear,Snowy,1,9
4186,2024-10-18,West Jeffrey,Major,Snowy,Snowy,4,6
4187,2025-02-22,East Heiditon,Minor,Foggy,Wet,5,7
4188,2022-12-26,Lake Robert,Minor,Snowy,Icy,2,5
4189,2025-05-28,Paulville,Fatal,Clear,Wet,2,2
4190,2024-06-28,Port Paulatown,Minor,Rainy,Icy,4,5
4191,2022-12-05,Michelleside,Severe,Rainy,Wet,4,1
4192,2023-02-04,North Ricky,Severe,Stormy,Wet,5,2
4193,2024-03-12,South Ronaldville,Fatal,Stormy,Snowy,5,8
4194,2024-06-15,New Kathy,Fatal,Stormy,Wet,3,8
4195,2022-07-03,New Timothyland,Minor,Stormy,Oil Spill,4,4
4196,2024-05-07,West Tanya,Minor,Snowy,Oil Spill,5,9
4197,2024-02-17,Timothyberg,Minor,Clear,Oil Spill,4,5
4198,2025-05-29,Justinborough,Major,Clear,Snowy,2,3
4199,2025-01-14,Port Danielle,Severe,Snowy,Snowy,4,4
4200,2025-01-08,Johnside,Minor,Foggy,Wet,2,7
4201,2023-03-15,North Alyssa,Severe,Foggy,Icy,4,2
4202,2024-11-12,West Louisborough,Major,Foggy,Snowy,1,8
4203,2025-02-09,New Stevenville,Minor,Rainy,Oil Spill,2,7
4204,2023-07-26,Youngmouth,Minor,Snowy,Dry,3,4
4205,2024-06-16,North Brittney,Fatal,Snowy,Wet,1,2
4206,2023-02-08,Sweeneyburgh,Severe,Rainy,Wet,4,7
4207,2025-03-27,West Danielburgh,Minor,Stormy,Oil Spill,1,7
4208,2025-03-13,Travisborough,Fatal,Stormy,Snowy,3,7
4209,2024-04-18,Perezberg,Fatal,Foggy,Oil Spill,3,5
4210,2024-09-29,North Alexischester,Fatal,Snowy,Wet,3,10
4211,2023-09-09,West Curtis,Minor,Snowy,Oil Spill,5,7
4212,2025-03-30,New Thomas,Major,Snowy,Oil Spill,5,8
4213,2024-01-17,East Julie,Minor,Clear,Oil Spill,1,9
4214,2024-10-14,Lake Matthewborough,Major,Foggy,Dry,4,1
4215,2023-11-03,Atkinsonshire,Severe,Clear,Icy,3,2
4216,2023-07-29,Hernandezmouth,Major,Rainy,Dry,1,4
4217,2024-10-25,Petersonberg,Major,Foggy,Wet,5,6
4218,2025-04-22,Matthewfurt,Major,Rainy,Snowy,4,10
4219,2023-12-03,Kennethmouth,Major,Stormy,Snowy,3,2
4220,2024-10-09,Charleschester,Major,Snowy,Dry,5,2
4221,2023-04-26,Port Jameschester,Fatal,Rainy,Oil Spill,2,1
4222,2023-08-30,Smithtown,Fatal,Rainy,Wet,2,5
4223,2024-01-03,Port Nancyside,Minor,Rainy,Icy,3,10
4224,2023-04-01,Curtischester,Severe,Clear,Snowy,3,2
4225,2024-08-05,Joneschester,Minor,Stormy,Snowy,2,8
4226,2022-07-16,Tonyburgh,Major,Stormy,Dry,1,7
4227,2023-06-17,Lake Rebeccaland,Major,Foggy,Icy,3,7
4228,2024-10-06,Port Jeanborough,Minor,Clear,Oil Spill,2,1
4229,2023-04-27,Dylantown,Minor,Foggy,Dry,1,3
4230,2023-10-09,Floreston,Minor,Snowy,Icy,1,9
4231,2023-11-27,South Charlottestad,Fatal,Foggy,Dry,2,4
4232,2024-12-12,Matthewburgh,Major,Stormy,Snowy,4,3
4233,2024-10-06,Harrisonborough,Major,Snowy,Oil Spill,1,10
4234,2024-08-11,Timothyville,Fatal,Rainy,Snowy,2,6
4235,2025-02-26,Carolynmouth,Fatal,Rainy,Dry,3,1
4236,2022-11-21,New Tracymouth,Major,Stormy,Oil Spill,1,0
4237,2024-06-11,Westmouth,Fatal,Foggy,Icy,1,4
4238,2022-07-25,Lake Joyceport,Major,Snowy,Icy,2,1
4239,2025-01-13,Lake Laura,Minor,Foggy,Snowy,2,10
4240,2022-09-21,Farrellside,Major,Clear,Oil Spill,1,7
4241,2024-06-04,Kellyport,Major,Snowy,Wet,1,1
4242,2024-03-26,Medinatown,Fatal,Stormy,Icy,4,4
4243,2023-09-30,Port Cynthiamouth,Severe,Stormy,Snowy,3,5
4244,2024-03-20,New Kurtfurt,Major,Stormy,Wet,5,0
4245,2022-09-18,West Tonya,Severe,Snowy,Snowy,1,9
4246,2024-12-08,Lake Ronnie,Minor,Snowy,Icy,1,2
4247,2023-01-21,Kellychester,Minor,Stormy,Oil Spill,1,4
4248,2024-07-19,Comptonborough,Minor,Stormy,Snowy,1,5
4249,2023-09-14,Port Tonyshire,Minor,Snowy,Oil Spill,4,9
4250,2023-05-06,New Jennifermouth,Fatal,Foggy,Icy,1,3
4251,2023-08-20,South Davidview,Fatal,Rainy,Wet,2,3
4252,2024-07-30,Richardsfurt,Fatal,Snowy,Wet,3,6
4253,2023-10-31,Alyssamouth,Minor,Foggy,Icy,2,8
4254,2024-12-11,Stevensland,Major,Stormy,Oil Spill,3,3
4255,2025-02-01,Sandersville,Minor,Snowy,Snowy,3,7
4256,2024-04-09,Margaretborough,Severe,Stormy,Dry,4,10
4257,2025-05-01,Mcgeeville,Major,Rainy,Oil Spill,4,7
4258,2023-04-23,Harveyshire,Severe,Snowy,Dry,4,5
4259,2022-07-02,West Taylormouth,Fatal,Rainy,Dry,1,10
4260,2025-01-25,Lake Maria,Minor,Snowy,Oil Spill,3,8
4261,2025-04-24,Port Danielborough,Minor,Stormy,Dry,1,8
4262,2023-04-04,South Stevenview,Fatal,Rainy,Oil Spill,5,4
4263,2024-08-27,Smithfurt,Major,Stormy,Icy,1,8
4264,2023-02-01,Danielport,Fatal,Clear,Wet,4,7
4265,2023-07-05,West Patricia,Minor,Rainy,Oil Spill,4,7
4266,2024-12-24,Morganhaven,Major,Clear,Wet,5,10
4267,2024-05-29,New Kristy,Severe,Rainy,Dry,3,0
4268,2024-05-13,South Sean,Severe,Clear,Snowy,2,2
4269,2023-08-03,Ortizfurt,Minor,Stormy,Dry,5,0
4270,2024-04-04,Edwardsburgh,Major,Clear,Wet,4,4
4271,2024-06-08,South John,Minor,Rainy,Snowy,4,6
4272,2023-06-16,Madisonbury,Severe,Clear,Snowy,2,10
4273,2024-09-26,Jordanhaven,Minor,Rainy,Dry,2,0
4274,2025-06-12,Smithborough,Severe,Clear,Icy,2,9
4275,2024-02-04,North Henry,Minor,Foggy,Dry,3,3
4276,2025-01-22,Christon,Fatal,Stormy,Icy,3,9
4277,2023-06-25,Hallborough,Minor,Snowy,Dry,5,8
4278,2024-09-23,North Danielle,Fatal,Snowy,Dry,5,5
4279,2022-09-24,Lake Jorgeview,Severe,Foggy,Oil Spill,4,0
4280,2024-02-13,Laurenton,Minor,Stormy,Snowy,3,7
4281,2023-01-25,West Lauraborough,Severe,Stormy,Icy,2,1
4282,2024-12-04,Port Marymouth,Severe,Rainy,Snowy,3,3
4283,2022-07-20,Lake Michaelport,Severe,Foggy,Icy,4,0
4284,2022-08-03,Port Christineberg,Severe,Foggy,Snowy,1,5
4285,2022-12-08,South Brookemouth,Major,Rainy,Wet,1,3
4286,2023-09-07,New Monicaton,Fatal,Stormy,Oil Spill,4,1
4287,2024-09-18,Shannonstad,Minor,Stormy,Icy,4,9
4288,2025-04-06,Brendaview,Fatal,Snowy,Wet,3,10
4289,2022-10-14,Williamchester,Fatal,Snowy,Oil Spill,2,5
4290,2023-12-24,North Richard,Minor,Rainy,Wet,3,1
4291,2023-10-09,Andersonborough,Severe,Snowy,Dry,3,0
4292,2024-10-20,New Brittany,Fatal,Rainy,Wet,1,7
4293,2025-05-11,North Karen,Minor,Snowy,Wet,3,1
4294,2025-01-11,Parkland,Minor,Foggy,Dry,4,4
4295,2023-01-28,New David,Major,Foggy,Snowy,2,0
4296,2025-03-11,Barnesside,Fatal,Snowy,Oil Spill,5,10
4297,2022-07-07,Jeffreytown,Minor,Clear,Dry,2,6
4298,2025-01-26,Johnberg,Severe,Clear,Dry,2,7
4299,2024-11-22,Port Kevin,Minor,Foggy,Oil Spill,2,7
4300,2025-02-04,East Patrickmouth,Fatal,Clear,Snowy,5,6
4301,2022-08-02,North Jennifer,Fatal,Rainy,Wet,5,6
4302,2023-05-30,Ericland,Major,Foggy,Icy,3,0
4303,2025-03-22,Donnamouth,Fatal,Rainy,Dry,3,2
4304,2024-03-03,North Dana,Minor,Rainy,Dry,1,10
4305,2023-08-13,South Marymouth,Severe,Rainy,Oil Spill,5,0
4306,2024-08-18,Lake Melissa,Fatal,Snowy,Icy,5,5
4307,2024-02-20,Richardport,Fatal,Snowy,Snowy,3,5
4308,2023-05-02,East Nancy,Severe,Stormy,Icy,5,7
4309,2024-07-21,Jenniferstad,Major,Foggy,Icy,2,3
4310,2023-12-07,North Clintonland,Severe,Stormy,Wet,4,5
4311,2023-01-19,West Jamesborough,Fatal,Foggy,Dry,4,9
4312,2022-12-10,Samanthaberg,Severe,Snowy,Oil Spill,5,10
4313,2025-01-13,Marymouth,Fatal,Clear,Wet,2,6
4314,2023-01-09,Kingberg,Major,Foggy,Icy,1,1
4315,2023-12-28,Seanhaven,Fatal,Foggy,Icy,4,6
4316,2024-02-07,Justinberg,Severe,Snowy,Snowy,2,9
4317,2022-10-02,Jensenborough,Fatal,Rainy,Wet,4,0
4318,2024-08-04,Huangland,Major,Snowy,Dry,2,8
4319,2022-07-01,East Kevinmouth,Minor,Clear,Dry,5,5
4320,2024-10-25,New Frances,Minor,Snowy,Snowy,2,7
4321,2023-12-26,New Lindsey,Major,Clear,Icy,5,4
4322,2024-01-20,Stephanieport,Major,Rainy,Dry,5,8
4323,2023-07-19,Charleston,Minor,Clear,Icy,2,9
4324,2024-06-18,East Jackberg,Minor,Rainy,Oil Spill,2,1
4325,2025-04-20,Tonybury,Major,Stormy,Wet,2,5
4326,2023-09-26,Lake John,Minor,Foggy,Snowy,3,3
4327,2022-10-08,Port Jesusfurt,Severe,Stormy,Icy,2,6
4328,2024-05-07,Rodneychester,Major,Snowy,Dry,4,8
4329,2024-01-06,Brandonview,Major,Foggy,Wet,3,10
4330,2022-09-04,Goldenmouth,Major,Snowy,Wet,1,9
4331,2023-05-06,Shawnbury,Minor,Foggy,Wet,3,9
4332,2024-01-15,New Timothyland,Severe,Foggy,Oil Spill,5,9
4333,2023-01-12,Lake Shaun,Fatal,Rainy,Icy,5,10
4334,2023-05-28,North Robert,Severe,Rainy,Icy,1,0
4335,2024-01-17,North Emily,Minor,Snowy,Wet,4,9
4336,2023-05-21,West Susan,Fatal,Stormy,Oil Spill,2,4
4337,2025-01-25,Garciaport,Severe,Clear,Icy,4,0
4338,2025-02-04,North Deborah,Severe,Rainy,Snowy,5,7
4339,2022-09-30,Loveview,Fatal,Snowy,Snowy,3,10
4340,2023-02-05,Crawfordfurt,Minor,Snowy,Oil Spill,1,2
4341,2023-08-15,Port Stephen,Major,Stormy,Snowy,5,3
4342,2024-10-22,East Kaylamouth,Severe,Stormy,Snowy,2,6
4343,2022-09-10,Davidton,Minor,Stormy,Oil Spill,4,10
4344,2024-08-09,Cookshire,Major,Foggy,Snowy,4,7
4345,2023-12-29,Lake Timothychester,Severe,Rainy,Wet,2,7
4346,2022-09-09,Wendybury,Major,Clear,Icy,1,7
4347,2023-12-09,Port Glenn,Minor,Rainy,Snowy,2,7
4348,2023-09-15,Lake Colin,Major,Clear,Oil Spill,5,9
4349,2025-02-28,South Jennifer,Severe,Foggy,Wet,4,3
4350,2023-02-12,Stephaniehaven,Minor,Snowy,Icy,1,7
4351,2024-11-21,Rebeccatown,Major,Foggy,Dry,3,3
4352,2022-08-13,Smithport,Major,Stormy,Dry,3,2
4353,2025-03-15,Williamsview,Minor,Foggy,Snowy,4,8
4354,2024-08-05,Chanbury,Severe,Foggy,Oil Spill,4,3
4355,2024-09-12,South Christopher,Minor,Stormy,Icy,4,2
4356,2023-07-25,Sawyerchester,Fatal,Snowy,Wet,1,10
4357,2023-06-11,Annaport,Major,Foggy,Wet,5,10
4358,2024-05-22,Ramoschester,Fatal,Stormy,Snowy,3,1
4359,2024-01-27,Lake Joel,Minor,Snowy,Snowy,3,9
4360,2022-11-07,New Kristaport,Major,Snowy,Snowy,2,10
4361,2024-01-09,West Robert,Major,Clear,Wet,1,10
4362,2022-08-29,South Sarahmouth,Major,Clear,Wet,2,6
4363,2023-12-13,Lake Breannaberg,Fatal,Snowy,Oil Spill,4,4
4364,2025-01-27,Port Lindaside,Severe,Rainy,Icy,2,6
4365,2023-08-10,Leeborough,Minor,Stormy,Wet,3,10
4366,2022-08-13,Sheilafort,Severe,Snowy,Icy,5,5
4367,2024-02-10,Conwayfurt,Minor,Snowy,Dry,4,7
4368,2023-06-18,Wagnerport,Major,Foggy,Icy,1,9
4369,2024-05-15,East Paulport,Fatal,Foggy,Wet,2,5
4370,2024-09-29,North Jacquelinefort,Severe,Rainy,Wet,3,6
4371,2024-02-04,Lake Jenniferbury,Fatal,Clear,Icy,1,9
4372,2023-08-27,North Sethchester,Major,Foggy,Oil Spill,1,6
4373,2024-07-04,Stephenland,Minor,Snowy,Wet,4,9
4374,2024-07-21,Hillview,Major,Foggy,Icy,4,7
4375,2023-01-03,West Anthonyton,Severe,Foggy,Wet,4,9
4376,2023-11-21,Josephchester,Minor,Snowy,Snowy,5,8
4377,2022-11-30,East Michelleport,Fatal,Stormy,Oil Spill,3,5
4378,2024-03-20,Michaeltown,Severe,Snowy,Icy,4,9
4379,2023-09-26,East Chelseaville,Major,Stormy,Icy,1,9
4380,2023-12-27,South Codyton,Severe,Clear,Oil Spill,3,3
4381,2022-09-19,Lisahaven,Fatal,Stormy,Dry,2,10
4382,2023-06-28,Guzmanmouth,Major,Foggy,Icy,1,0
4383,2024-07-22,Douglasport,Major,Rainy,Wet,5,8
4384,2024-11-10,Hansenport,Severe,Foggy,Oil Spill,3,7
4385,2024-01-09,Lake Jeffreyside,Fatal,Rainy,Oil Spill,1,4
4386,2024-05-30,Anthonytown,Severe,Foggy,Snowy,2,8
4387,2022-09-23,Lake Jamiehaven,Fatal,Clear,Icy,5,1
4388,2023-12-12,Port Markberg,Severe,Snowy,Wet,3,10
4389,2023-01-05,North Kathryn,Fatal,Clear,Wet,5,8
4390,2025-02-14,West George,Fatal,Rainy,Dry,1,1
4391,2025-05-29,New Denisestad,Major,Foggy,Wet,3,0
4392,2023-04-04,Port Carolyn,Fatal,Stormy,Oil Spill,1,1
4393,2023-07-12,Lake Josephberg,Minor,Rainy,Wet,5,5
4394,2023-12-22,South Dale,Major,Snowy,Dry,5,7
4395,2022-10-04,Lake Richard,Major,Snowy,Dry,3,10
4396,2023-11-06,New Bryceton,Severe,Stormy,Wet,5,8
4397,2024-06-15,Lake Johnside,Severe,Rainy,Oil Spill,4,0
4398,2023-03-07,North Stacyville,Fatal,Snowy,Snowy,5,2
4399,2025-04-02,New Mariahstad,Major,Snowy,Icy,2,6
4400,2023-05-02,Lake Melanie,Minor,Rainy,Icy,2,7
4401,2024-07-28,Cooperburgh,Minor,Stormy,Wet,5,8
4402,2022-12-12,Morrisfort,Fatal,Stormy,Oil Spill,3,5
4403,2023-12-26,West Graceland,Minor,Rainy,Wet,3,7
4404,2024-04-23,North Tyler,Fatal,Clear,Snowy,4,8
4405,2024-10-25,Hallville,Major,Stormy,Icy,2,3
4406,2025-01-26,South Virginiafort,Severe,Rainy,Oil Spill,2,9
4407,2024-10-01,North Haleyport,Major,Rainy,Icy,3,7
4408,2023-02-10,South Rachelfurt,Fatal,Rainy,Icy,5,8
4409,2024-06-24,New Lisashire,Minor,Clear,Dry,4,8
4410,2025-01-28,Garciashire,Minor,Foggy,Icy,4,0
4411,2023-05-14,Tiffanystad,Minor,Foggy,Icy,2,0
4412,2022-08-27,Lake Cynthia,Severe,Rainy,Wet,1,2
4413,2025-02-11,Port Elizabeth,Minor,Rainy,Wet,3,6
4414,2023-11-30,Obrientown,Major,Stormy,Wet,1,10
4415,2023-02-15,Snyderburgh,Severe,Snowy,Icy,5,1
4416,2025-02-03,East Billyland,Major,Rainy,Dry,2,9
4417,2025-02-18,Joelmouth,Fatal,Foggy,Snowy,5,1
4418,2025-03-10,West Scottfurt,Fatal,Clear,Snowy,4,9
4419,2023-10-03,East Leslieberg,Minor,Stormy,Wet,3,10
4420,2022-06-22,East Angela,Severe,Stormy,Icy,1,2
4421,2024-12-12,East Robertton,Minor,Foggy,Icy,1,8
4422,2025-06-15,Cindymouth,Severe,Stormy,Oil Spill,5,8
4423,2023-09-29,Batesview,Major,Stormy,Icy,3,8
4424,2024-01-21,North Sheila,Fatal,Rainy,Oil Spill,4,6
4425,2022-09-11,Loganfurt,Severe,Stormy,Wet,4,5
4426,2022-08-08,South Sheriside,Major,Rainy,Icy,2,10
4427,2024-06-28,Kellyfort,Fatal,Rainy,Snowy,5,6
4428,2023-10-12,South Christopher,Minor,Foggy,Wet,4,3
4429,2025-03-13,Lake Jonathon,Major,Stormy,Wet,1,0
4430,2024-05-10,Paulstad,Severe,Snowy,Icy,1,5
4431,2023-07-08,North Jennifer,Fatal,Stormy,Icy,2,10
4432,2024-11-02,East Shannon,Minor,Stormy,Oil Spill,4,7
4433,2023-06-20,Dominicland,Major,Clear,Snowy,5,5
4434,2024-05-13,Hermanberg,Fatal,Foggy,Icy,5,10
4435,2025-05-01,South Brittany,Severe,Rainy,Icy,1,0
4436,2024-04-05,Amyberg,Fatal,Rainy,Oil Spill,3,1
4437,2022-12-26,New Ashley,Minor,Foggy,Wet,5,2
4438,2022-10-03,Campbellmouth,Minor,Clear,Icy,3,2
4439,2023-10-08,Michelleside,Major,Foggy,Wet,1,10
4440,2023-06-13,South Amberside,Fatal,Snowy,Dry,1,2
4441,2024-12-23,Lake Jamesview,Major,Clear,Oil Spill,4,7
4442,2022-11-09,Brendaburgh,Major,Foggy,Dry,3,7
4443,2025-05-02,East Evelyn,Minor,Snowy,Dry,2,10
4444,2024-02-21,South Nataliechester,Minor,Stormy,Dry,5,7
4445,2022-10-21,Kevinland,Severe,Foggy,Snowy,1,3
4446,2022-06-28,Allenhaven,Major,Clear,Wet,1,0
4447,2024-04-09,New Brittney,Minor,Rainy,Snowy,2,3
4448,2024-12-12,Tammyborough,Fatal,Clear,Wet,3,7
